User_ID,User_Name,Join_Date,Last_Login,Monthly_Price,Watch_Hours,Favorite_Genre,Active_Devices,Profile_Count,Parental_Controls,Total_Movies_Watched,Total_Series_Watched,Country,Payment_Method,Language_Preference,Recommended_Content_Count,Average_Rating_Given,Has_Downloaded_Content,Membership_Status,Loyalty_Points,First_Device_Used,Age_Group,Primary_Watch_Time,Watch_Hour_Group,Loyalty_Point_Group,Age_Category
5806,Marisa,8/1/2024,12/15/2024,7.99,495,Drama,5,6,False,522,32,Australia,Cryptocurrency,French,41,3.9,True,Active,3714,Tablet,55+,Afternoon,301-500 ,3000-3999 ,Senior Streamers
7538,Samantha,5/12/2024,11/26/2024,7.99,132,Horror,4,5,True,30,177,USA,PayPal,French,31,5.0,False,Active,2015,Smart TV,45-54,Evening,101-200 ,2000-2999 ,Older Streamers
1035,Katherine,2/16/2024,11/22/2024,11.99,395,Romance,2,4,True,139,29,Germany,Debit Card,Spanish,44,3.9,True,Active,3201,Tablet,45-54,Morning,301-500 ,3000-3999 ,Older Streamers
8399,Diana,3/5/2023,12/3/2024,11.99,34,Action,1,2,True,393,130,UK,Cryptocurrency,Mandarin,10,3.9,False,Active,3426,Laptop,35-44,Late Night,0-50 ,3000-3999 ,Mature Streamers
1912,Stephen,7/28/2023,12/14/2024,11.99,348,Romance,1,4,False,792,67,Australia,Cryptocurrency,French,60,4.1,False,Active,3366,Desktop,35-44,Late Night,301-500 ,3000-3999 ,Mature Streamers
6604,Lisa,6/16/2024,11/22/2024,15.99,247,Romance,5,4,False,186,158,UK,Cryptocurrency,Spanish,19,3.8,False,Active,125,Tablet,45-54,Evening,201-300 ,0-999 ,Older Streamers
8952,Kristin,2/8/2023,11/22/2024,11.99,216,Romance,1,1,False,872,150,France,Credit Card,English,10,3.8,True,Active,4037,Tablet,18-24,Late Night,201-300 ,4000-4990 ,Young Streamers
2549,Autumn,8/16/2024,11/26/2024,11.99,299,Comedy,4,6,False,77,191,Australia,Cryptocurrency,English,85,3.4,True,Active,4348,Desktop,45-54,Afternoon,201-300 ,4000-4990 ,Older Streamers
8954,Melissa,11/13/2023,11/27/2024,15.99,315,Comedy,2,1,True,829,178,USA,Debit Card,Spanish,53,3.1,False,Active,546,Smartphone,35-44,Evening,301-500 ,0-999 ,Mature Streamers
1922,Tiffany,12/1/2024,12/3/2024,11.99,35,Documentary,2,4,False,821,7,India,Debit Card,Mandarin,3,3.3,False,Active,2785,Smart TV,35-44,Afternoon,0-50 ,2000-2999 ,Mature Streamers
9861,Ashley,12/7/2023,12/16/2024,15.99,359,Comedy,3,1,False,265,34,Australia,Credit Card,English,64,4.9,True,Active,3308,Smartphone,25-34,Morning,301-500 ,3000-3999 ,Adult Streamers
4383,Tracy,9/8/2024,11/30/2024,15.99,361,Action,4,5,True,416,143,Australia,Credit Card,French,99,3.7,False,Active,527,Smart TV,18-24,Morning,301-500 ,0-999 ,Young Streamers
4328,Amy,5/18/2023,11/24/2024,11.99,273,Action,3,4,True,253,70,Germany,PayPal,English,42,4.9,False,Active,837,Smartphone,25-34,Evening,201-300 ,0-999 ,Adult Streamers
4622,Nicholas,11/20/2024,12/15/2024,7.99,47,Action,2,4,True,770,2,Australia,Credit Card,English,46,4.7,True,Active,371,Desktop,45-54,Afternoon,0-50 ,0-999 ,Older Streamers
7828,Angel,4/8/2023,12/2/2024,7.99,477,Horror,5,5,False,969,12,France,Debit Card,English,37,4.7,False,Active,877,Tablet,25-34,Late Night,301-500 ,0-999 ,Adult Streamers
1393,Ryan,1/17/2023,12/3/2024,7.99,418,Action,3,4,True,701,125,India,Debit Card,Hindi,68,4.8,True,Active,4873,Tablet,25-34,Evening,301-500 ,4000-4990 ,Adult Streamers
9239,Daniel,11/25/2024,11/21/2024,15.99,274,Drama,5,6,False,732,105,UK,PayPal,Hindi,36,4.1,True,Active,4194,Smart TV,45-54,Evening,201-300 ,4000-4990 ,Older Streamers
1636,Elizabeth,5/27/2023,12/6/2024,11.99,102,Romance,5,2,False,989,44,Australia,Cryptocurrency,English,63,4.8,False,Active,3118,Desktop,35-44,Late Night,101-200 ,3000-3999 ,Mature Streamers
4401,Caitlin,4/14/2024,12/15/2024,15.99,164,Documentary,3,5,True,89,32,Germany,Cryptocurrency,German,83,3.0,True,Active,2088,Tablet,55+,Evening,101-200 ,2000-2999 ,Senior Streamers
7135,Johnathan,12/12/2023,12/17/2024,15.99,478,Drama,4,5,True,578,117,Germany,Credit Card,Hindi,27,4.9,False,Active,3468,Smart TV,45-54,Morning,301-500 ,3000-3999 ,Older Streamers
8923,Douglas,12/11/2024,12/10/2024,11.99,100,Romance,3,4,False,417,87,France,Credit Card,English,14,3.4,False,Active,3183,Smart TV,35-44,Afternoon,51-100 ,3000-3999 ,Mature Streamers
9748,Sherri,12/12/2023,12/7/2024,15.99,264,Romance,2,6,False,474,10,USA,Cryptocurrency,German,18,4.7,True,Active,4070,Smartphone,35-44,Morning,201-300 ,4000-4990 ,Mature Streamers
7046,Eric,2/26/2023,12/10/2024,15.99,208,Horror,5,6,False,512,176,Australia,PayPal,French,36,4.7,False,Active,4147,Smartphone,55+,Afternoon,201-300 ,4000-4990 ,Senior Streamers
9688,Mariah,1/16/2024,12/4/2024,7.99,56,Comedy,1,2,True,280,67,France,Cryptocurrency,Spanish,21,4.6,False,Active,255,Smartphone,25-34,Morning,51-100 ,0-999 ,Adult Streamers
6720,Michael,7/8/2023,12/13/2024,15.99,207,Horror,2,2,True,494,28,France,Cryptocurrency,German,99,3.6,False,Active,3278,Desktop,55+,Late Night,201-300 ,3000-3999 ,Senior Streamers
2766,Jerome,1/8/2023,11/25/2024,7.99,187,Documentary,2,3,True,697,5,Australia,Debit Card,German,29,4.5,False,Active,213,Smart TV,18-24,Morning,101-200 ,0-999 ,Young Streamers
3847,Cynthia,3/5/2024,11/23/2024,11.99,62,Action,3,1,True,879,128,India,PayPal,Mandarin,56,3.4,False,Active,2886,Laptop,25-34,Late Night,51-100 ,2000-2999 ,Adult Streamers
8554,James,12/2/2023,11/21/2024,15.99,182,Romance,1,2,True,442,87,USA,Credit Card,Mandarin,62,4.9,False,Active,1901,Desktop,45-54,Evening,101-200 ,1000-1999 ,Older Streamers
6569,Patrick,10/31/2023,11/25/2024,7.99,468,Romance,2,3,False,514,46,Canada,Debit Card,English,74,3.2,False,Active,4456,Smartphone,25-34,Afternoon,301-500 ,4000-4990 ,Adult Streamers
6391,Daniel,5/11/2024,11/24/2024,15.99,389,Drama,2,2,False,120,191,UK,Debit Card,English,75,3.8,True,Active,237,Desktop,18-24,Morning,301-500 ,0-999 ,Young Streamers
4883,Devon,2/7/2024,12/9/2024,15.99,155,Action,4,5,False,573,190,India,Cryptocurrency,Spanish,86,3.5,True,Active,4659,Tablet,35-44,Late Night,101-200 ,4000-4990 ,Mature Streamers
4530,Rebecca,12/15/2023,11/26/2024,7.99,331,Action,1,6,True,231,199,Germany,PayPal,Mandarin,93,3.4,False,Active,4906,Desktop,55+,Late Night,301-500 ,4000-4990 ,Senior Streamers
6531,Amanda,2/7/2023,12/12/2024,11.99,131,Sci-Fi,5,2,False,374,154,France,Debit Card,German,81,4.4,False,Active,1155,Laptop,35-44,Morning,101-200 ,1000-1999 ,Mature Streamers
9701,Antonio,3/17/2023,11/26/2024,7.99,376,Sci-Fi,3,6,False,727,13,UK,Cryptocurrency,German,5,3.4,False,Active,4378,Desktop,25-34,Morning,301-500 ,4000-4990 ,Adult Streamers
4702,Christina,3/31/2024,12/11/2024,7.99,106,Horror,4,6,True,858,12,Australia,Debit Card,Mandarin,25,3.4,True,Active,1674,Desktop,45-54,Afternoon,101-200 ,1000-1999 ,Older Streamers
3163,Gary,7/12/2024,11/30/2024,11.99,445,Comedy,4,4,False,25,132,Germany,PayPal,Spanish,50,3.8,True,Active,2407,Smart TV,25-34,Morning,301-500 ,2000-2999 ,Adult Streamers
8719,Joshua,9/18/2023,11/26/2024,15.99,345,Documentary,4,5,False,180,99,UK,Cryptocurrency,French,73,4.7,True,Active,2636,Smartphone,18-24,Late Night,301-500 ,2000-2999 ,Young Streamers
1282,Amy,12/10/2024,11/27/2024,15.99,432,Horror,4,3,True,666,76,Australia,Cryptocurrency,French,92,4.6,False,Active,4020,Tablet,45-54,Late Night,301-500 ,4000-4990 ,Older Streamers
4538,Andrew,9/13/2023,12/14/2024,15.99,362,Drama,4,1,False,709,52,USA,Credit Card,Spanish,80,4.5,True,Active,4127,Smart TV,55+,Late Night,301-500 ,4000-4990 ,Senior Streamers
9538,Amanda,1/25/2023,11/30/2024,15.99,174,Drama,4,3,False,30,136,USA,Cryptocurrency,Mandarin,4,3.1,True,Active,4503,Smartphone,35-44,Morning,101-200 ,4000-4990 ,Mature Streamers
5109,David,4/24/2024,12/13/2024,11.99,490,Documentary,4,3,False,466,106,Germany,Credit Card,French,91,3.7,False,Active,1080,Desktop,18-24,Afternoon,301-500 ,1000-1999 ,Young Streamers
7947,Billy,11/11/2023,12/17/2024,15.99,32,Comedy,3,4,False,385,106,UK,Credit Card,Spanish,75,3.7,False,Active,1610,Laptop,35-44,Late Night,0-50 ,1000-1999 ,Mature Streamers
7546,Elizabeth,10/24/2024,12/10/2024,7.99,48,Sci-Fi,1,4,False,484,131,India,Cryptocurrency,English,68,4.0,False,Active,1535,Smart TV,18-24,Afternoon,0-50 ,1000-1999 ,Young Streamers
4213,Kelsey,12/8/2023,11/23/2024,7.99,141,Action,4,2,True,379,35,Canada,Cryptocurrency,Hindi,29,4.9,True,Active,3840,Tablet,45-54,Late Night,101-200 ,3000-3999 ,Older Streamers
3135,Angela,6/7/2024,11/24/2024,7.99,368,Horror,5,1,False,481,58,France,Cryptocurrency,German,97,4.0,False,Active,1108,Desktop,25-34,Evening,301-500 ,1000-1999 ,Adult Streamers
9916,Wendy,2/28/2024,11/21/2024,7.99,227,Comedy,5,2,True,969,175,UK,Credit Card,Spanish,11,5.0,False,Active,4510,Smart TV,35-44,Evening,201-300 ,4000-4990 ,Mature Streamers
2784,Matthew,11/20/2023,12/13/2024,7.99,484,Documentary,5,2,True,52,151,France,PayPal,French,15,3.1,False,Active,1042,Tablet,18-24,Late Night,301-500 ,1000-1999 ,Young Streamers
5916,Lisa,9/18/2024,12/9/2024,15.99,14,Drama,4,2,True,57,175,Germany,Debit Card,French,41,3.4,True,Active,2175,Laptop,18-24,Evening,0-50 ,2000-2999 ,Young Streamers
1674,Jonathan,7/15/2024,12/15/2024,11.99,328,Comedy,2,2,True,415,162,UK,PayPal,French,19,4.4,True,Active,1311,Smartphone,35-44,Morning,301-500 ,1000-1999 ,Mature Streamers
2095,Richard,8/13/2024,11/29/2024,11.99,279,Romance,5,5,True,285,92,Canada,Cryptocurrency,Mandarin,81,4.7,True,Active,4201,Laptop,55+,Late Night,201-300 ,4000-4990 ,Senior Streamers
9594,Matthew,10/18/2024,12/3/2024,7.99,158,Action,2,5,True,861,125,France,Credit Card,English,95,4.4,True,Active,513,Laptop,18-24,Late Night,101-200 ,0-999 ,Young Streamers
6750,Amber,7/28/2023,12/2/2024,7.99,422,Sci-Fi,3,5,False,399,27,France,Credit Card,English,12,4.4,True,Active,1330,Smartphone,18-24,Afternoon,301-500 ,1000-1999 ,Young Streamers
7235,Zachary,1/3/2023,11/29/2024,7.99,235,Horror,1,2,False,765,159,UK,Credit Card,Hindi,77,4.2,False,Active,3689,Smart TV,45-54,Evening,201-300 ,3000-3999 ,Older Streamers
3910,Carolyn,12/31/2023,12/8/2024,11.99,331,Romance,1,2,False,667,43,Australia,Debit Card,Mandarin,55,3.5,False,Active,670,Tablet,18-24,Afternoon,301-500 ,0-999 ,Young Streamers
8190,Erica,8/29/2024,12/9/2024,11.99,148,Documentary,4,1,True,409,38,France,Credit Card,English,37,3.1,True,Active,544,Smart TV,35-44,Evening,101-200 ,0-999 ,Mature Streamers
5315,Donna,6/23/2023,11/19/2024,7.99,198,Horror,4,3,False,202,26,Canada,Cryptocurrency,French,52,4.8,False,Active,1392,Laptop,25-34,Afternoon,101-200 ,1000-1999 ,Adult Streamers
7503,James,5/19/2023,12/3/2024,15.99,81,Horror,3,4,False,208,144,France,Debit Card,English,12,4.6,False,Active,3199,Tablet,25-34,Morning,51-100 ,3000-3999 ,Adult Streamers
5788,Nicole,5/5/2023,11/23/2024,11.99,131,Horror,3,3,True,382,50,Germany,Credit Card,Spanish,47,4.8,False,Active,4204,Laptop,25-34,Morning,101-200 ,4000-4990 ,Adult Streamers
7030,Paige,3/19/2024,11/23/2024,15.99,210,Documentary,3,4,False,666,164,USA,PayPal,Mandarin,38,4.2,False,Active,1461,Smart TV,55+,Late Night,201-300 ,1000-1999 ,Senior Streamers
6619,Cindy,6/17/2024,12/16/2024,15.99,301,Documentary,2,1,True,855,46,India,Cryptocurrency,Spanish,26,4.4,False,Active,658,Smartphone,35-44,Late Night,301-500 ,0-999 ,Mature Streamers
6319,Todd,3/3/2023,12/16/2024,7.99,466,Romance,4,1,True,592,67,France,Debit Card,French,81,4.8,False,Active,423,Desktop,45-54,Morning,301-500 ,0-999 ,Older Streamers
6268,Alexander,1/17/2024,11/26/2024,15.99,336,Horror,5,2,False,546,16,India,PayPal,English,31,3.6,True,Active,2824,Smartphone,55+,Afternoon,301-500 ,2000-2999 ,Senior Streamers
5016,Beth,7/29/2023,12/11/2024,11.99,280,Comedy,4,3,False,633,83,USA,PayPal,Mandarin,49,3.3,False,Active,2657,Smart TV,55+,Afternoon,201-300 ,2000-2999 ,Senior Streamers
3888,Emily,5/18/2023,12/14/2024,15.99,495,Action,3,2,True,883,60,Australia,Cryptocurrency,English,10,4.5,False,Active,2213,Tablet,55+,Evening,301-500 ,2000-2999 ,Senior Streamers
9918,Melissa,5/14/2024,12/12/2024,11.99,144,Documentary,5,6,False,235,88,India,PayPal,Hindi,18,3.1,True,Active,3455,Laptop,18-24,Morning,101-200 ,3000-3999 ,Young Streamers
7305,John,3/2/2023,12/2/2024,7.99,165,Romance,5,4,False,267,146,USA,Credit Card,Spanish,34,4.2,True,Active,3334,Tablet,25-34,Evening,101-200 ,3000-3999 ,Adult Streamers
5719,Wendy,8/23/2023,12/16/2024,11.99,479,Documentary,5,2,False,710,68,Germany,Cryptocurrency,French,54,4.6,False,Active,105,Tablet,45-54,Afternoon,301-500 ,0-999 ,Older Streamers
2334,Jeffrey,2/26/2024,11/24/2024,11.99,285,Comedy,2,4,False,805,42,UK,Debit Card,Hindi,90,4.5,False,Active,1404,Smartphone,45-54,Morning,201-300 ,1000-1999 ,Older Streamers
1006,Sherry,8/31/2023,11/29/2024,11.99,93,Drama,4,6,False,209,151,India,Credit Card,English,74,3.0,False,Active,1017,Smart TV,55+,Morning,51-100 ,1000-1999 ,Senior Streamers
6719,Cynthia,1/19/2023,11/25/2024,15.99,299,Horror,5,2,False,803,197,Australia,Cryptocurrency,French,58,4.8,False,Active,2812,Desktop,25-34,Evening,201-300 ,2000-2999 ,Adult Streamers
6138,Patricia,1/9/2024,11/23/2024,15.99,10,Documentary,4,6,True,236,183,India,Credit Card,English,86,3.8,False,Active,959,Smartphone,45-54,Late Night,0-50 ,0-999 ,Older Streamers
1255,Kimberly,5/7/2023,12/10/2024,11.99,82,Documentary,4,3,True,264,115,India,Cryptocurrency,French,30,4.7,True,Active,1870,Smart TV,18-24,Afternoon,51-100 ,1000-1999 ,Young Streamers
5528,David,3/21/2024,12/10/2024,11.99,27,Action,3,6,True,767,5,Australia,Debit Card,French,69,3.2,True,Active,2984,Smart TV,45-54,Afternoon,0-50 ,2000-2999 ,Older Streamers
2517,Michael,4/29/2024,12/1/2024,7.99,105,Sci-Fi,2,1,True,247,104,France,PayPal,Spanish,19,3.2,True,Active,3379,Smartphone,35-44,Afternoon,101-200 ,3000-3999 ,Mature Streamers
9593,Erika,10/12/2023,11/24/2024,15.99,330,Horror,3,1,True,69,101,UK,PayPal,English,38,3.0,True,Active,4990,Desktop,55+,Evening,301-500 ,4000-4990 ,Senior Streamers
7507,Rachel,3/6/2024,12/10/2024,11.99,462,Documentary,2,4,True,958,153,France,Credit Card,German,71,4.8,False,Active,2554,Smart TV,35-44,Evening,301-500 ,2000-2999 ,Mature Streamers
2884,Heather,11/30/2023,12/15/2024,15.99,250,Action,4,6,False,271,50,Germany,Cryptocurrency,Hindi,34,4.7,False,Active,4307,Tablet,18-24,Evening,201-300 ,4000-4990 ,Young Streamers
6374,Terri,7/7/2023,11/19/2024,15.99,30,Action,1,1,False,178,162,India,PayPal,Mandarin,20,4.6,True,Active,3124,Smartphone,45-54,Afternoon,0-50 ,3000-3999 ,Older Streamers
6888,Jose,5/8/2024,12/3/2024,15.99,364,Comedy,2,5,False,865,104,USA,Credit Card,Mandarin,31,3.1,False,Active,1261,Smartphone,35-44,Late Night,301-500 ,1000-1999 ,Mature Streamers
2788,Keith,2/9/2023,12/6/2024,15.99,404,Comedy,2,2,False,257,113,Germany,Credit Card,Mandarin,60,3.8,False,Active,1290,Smart TV,35-44,Late Night,301-500 ,1000-1999 ,Mature Streamers
7892,Nathan,5/2/2024,11/25/2024,7.99,499,Romance,4,3,False,428,168,France,Credit Card,French,82,3.7,False,Active,874,Smartphone,55+,Morning,301-500 ,0-999 ,Senior Streamers
4576,Matthew,7/19/2024,12/16/2024,15.99,480,Drama,2,2,True,994,78,Germany,Credit Card,Mandarin,39,4.3,True,Active,1734,Tablet,25-34,Morning,301-500 ,1000-1999 ,Adult Streamers
8901,Jimmy,1/9/2024,11/29/2024,11.99,417,Action,5,6,False,476,37,USA,Cryptocurrency,Hindi,12,4.1,True,Active,2444,Tablet,55+,Morning,301-500 ,2000-2999 ,Senior Streamers
5147,Ashley,6/14/2023,12/14/2024,7.99,215,Comedy,5,4,True,150,57,UK,PayPal,Hindi,76,4.5,False,Active,1529,Smartphone,35-44,Late Night,201-300 ,1000-1999 ,Mature Streamers
8646,Steven,12/21/2023,12/6/2024,7.99,234,Action,2,6,True,580,149,UK,PayPal,French,31,3.8,True,Active,1976,Laptop,55+,Late Night,201-300 ,1000-1999 ,Senior Streamers
8343,Ashley,11/2/2024,12/17/2024,7.99,103,Action,2,6,False,284,84,France,PayPal,English,30,4.0,False,Active,3452,Smartphone,55+,Afternoon,101-200 ,3000-3999 ,Senior Streamers
9332,Robert,5/29/2023,12/18/2024,15.99,191,Documentary,5,1,False,688,192,USA,PayPal,Hindi,71,4.0,False,Active,2610,Smart TV,18-24,Morning,101-200 ,2000-2999 ,Young Streamers
7398,Valerie,12/15/2023,12/15/2024,11.99,82,Drama,5,1,True,93,46,Canada,PayPal,German,41,4.7,True,Active,3152,Smartphone,25-34,Evening,51-100 ,3000-3999 ,Adult Streamers
3572,Adam,4/4/2024,12/15/2024,11.99,468,Documentary,5,6,True,799,44,India,PayPal,Spanish,98,4.9,False,Active,4963,Tablet,18-24,Evening,301-500 ,4000-4990 ,Young Streamers
4590,Tracy,6/20/2023,12/3/2024,11.99,366,Romance,4,3,False,327,1,UK,Debit Card,Hindi,56,3.6,True,Active,3290,Desktop,55+,Late Night,301-500 ,3000-3999 ,Senior Streamers
1831,Jennifer,10/12/2024,12/11/2024,7.99,53,Sci-Fi,1,4,False,685,127,Germany,Credit Card,English,26,4.1,True,Active,2596,Smart TV,45-54,Late Night,51-100 ,2000-2999 ,Older Streamers
6899,Paul,4/5/2023,12/5/2024,15.99,102,Horror,1,1,True,604,107,France,Cryptocurrency,French,9,4.3,False,Active,745,Tablet,25-34,Late Night,101-200 ,0-999 ,Adult Streamers
1148,Jennifer,5/30/2024,11/28/2024,15.99,259,Action,1,5,True,597,165,Germany,Cryptocurrency,German,33,4.2,True,Active,668,Tablet,25-34,Morning,201-300 ,0-999 ,Adult Streamers
3745,Angela,9/12/2024,12/16/2024,11.99,81,Romance,2,4,False,451,49,Canada,Debit Card,English,11,4.7,True,Active,3282,Tablet,35-44,Late Night,51-100 ,3000-3999 ,Mature Streamers
5084,Miranda,10/25/2023,11/22/2024,11.99,135,Action,4,6,False,50,15,Canada,Credit Card,French,91,4.4,False,Active,1510,Smart TV,55+,Late Night,101-200 ,1000-1999 ,Senior Streamers
7179,Michael,9/9/2023,11/29/2024,11.99,465,Comedy,2,3,True,987,91,France,Debit Card,Mandarin,8,4.6,True,Active,1206,Smartphone,35-44,Morning,301-500 ,1000-1999 ,Mature Streamers
1005,Joseph,2/21/2023,12/10/2024,11.99,163,Horror,2,1,False,817,182,India,Credit Card,English,43,4.6,True,Active,168,Laptop,55+,Afternoon,101-200 ,0-999 ,Senior Streamers
6405,Adam,4/14/2023,12/11/2024,11.99,321,Comedy,1,6,True,361,12,India,Cryptocurrency,German,72,4.9,True,Active,1303,Tablet,18-24,Late Night,301-500 ,1000-1999 ,Young Streamers
5215,Robert,4/17/2023,12/17/2024,7.99,212,Romance,5,5,False,146,147,UK,Debit Card,French,23,3.4,False,Active,1365,Smart TV,18-24,Afternoon,201-300 ,1000-1999 ,Young Streamers
7525,Michelle,6/26/2024,12/18/2024,15.99,453,Action,1,4,False,313,1,Germany,PayPal,English,7,3.7,True,Active,1563,Smart TV,25-34,Morning,301-500 ,1000-1999 ,Adult Streamers
9115,Jennifer,7/17/2024,12/17/2024,11.99,34,Comedy,1,1,False,80,71,Canada,Credit Card,German,55,3.6,False,Active,1172,Laptop,45-54,Late Night,0-50 ,1000-1999 ,Older Streamers
6454,Nicholas,4/8/2024,12/15/2024,15.99,197,Comedy,1,4,True,860,42,USA,Credit Card,French,97,4.0,True,Active,1704,Tablet,35-44,Afternoon,101-200 ,1000-1999 ,Mature Streamers
4781,Sierra,4/25/2024,12/1/2024,15.99,361,Comedy,5,3,True,67,66,India,PayPal,German,3,3.7,True,Active,4421,Tablet,55+,Evening,301-500 ,4000-4990 ,Senior Streamers
5040,Andre,12/4/2023,12/2/2024,11.99,166,Sci-Fi,5,2,True,178,61,France,Debit Card,French,30,3.1,False,Active,2964,Smartphone,18-24,Late Night,101-200 ,2000-2999 ,Young Streamers
3209,Ann,11/20/2023,11/26/2024,7.99,168,Documentary,3,1,False,113,85,UK,Cryptocurrency,Spanish,52,4.7,False,Active,1094,Smartphone,18-24,Evening,101-200 ,1000-1999 ,Young Streamers
8703,Ryan,7/6/2024,11/22/2024,15.99,336,Drama,1,4,True,855,186,Canada,PayPal,Mandarin,54,3.6,False,Active,3674,Tablet,25-34,Late Night,301-500 ,3000-3999 ,Adult Streamers
2536,Christopher,2/26/2024,12/14/2024,15.99,212,Horror,2,4,False,608,96,France,Cryptocurrency,Mandarin,76,4.0,False,Active,296,Smart TV,55+,Afternoon,201-300 ,0-999 ,Senior Streamers
2057,Jocelyn,4/25/2023,11/23/2024,7.99,185,Horror,3,6,True,804,49,USA,Credit Card,Mandarin,32,4.1,False,Active,4164,Smartphone,35-44,Morning,101-200 ,4000-4990 ,Mature Streamers
5627,Kara,1/7/2024,12/5/2024,11.99,124,Sci-Fi,4,2,True,207,140,USA,Cryptocurrency,Hindi,44,4.8,True,Active,3349,Laptop,45-54,Evening,101-200 ,3000-3999 ,Older Streamers
4763,Dustin,2/12/2024,12/5/2024,15.99,256,Action,1,1,False,118,104,Australia,Debit Card,Mandarin,8,3.5,False,Active,2830,Desktop,45-54,Evening,201-300 ,2000-2999 ,Older Streamers
4577,Kevin,6/22/2024,12/11/2024,11.99,58,Comedy,1,6,False,983,8,UK,Credit Card,English,75,4.3,True,Active,2409,Tablet,55+,Afternoon,51-100 ,2000-2999 ,Senior Streamers
5216,Tammy,9/22/2024,11/21/2024,15.99,135,Comedy,3,2,False,523,159,USA,Debit Card,Hindi,11,4.8,True,Active,2872,Laptop,25-34,Late Night,101-200 ,2000-2999 ,Adult Streamers
3941,Krista,9/16/2024,11/29/2024,11.99,163,Romance,5,2,False,786,94,UK,Cryptocurrency,Mandarin,18,4.6,True,Active,1364,Laptop,25-34,Evening,101-200 ,1000-1999 ,Adult Streamers
4396,Jesse,1/2/2023,12/17/2024,15.99,120,Drama,2,3,False,781,97,Canada,Credit Card,English,46,3.3,True,Active,473,Smart TV,18-24,Evening,101-200 ,0-999 ,Young Streamers
4865,Charles,12/20/2023,11/28/2024,7.99,439,Sci-Fi,1,5,True,434,104,France,PayPal,Hindi,36,4.5,True,Active,4883,Smartphone,55+,Morning,301-500 ,4000-4990 ,Senior Streamers
2497,Diana,7/28/2023,11/30/2024,7.99,223,Documentary,1,4,False,824,125,UK,Credit Card,Hindi,56,4.5,True,Active,99,Smart TV,18-24,Evening,201-300 ,0-999 ,Young Streamers
4945,Alexander,5/4/2024,11/22/2024,11.99,485,Romance,1,1,True,230,21,Canada,PayPal,Spanish,83,4.1,False,Active,2284,Smartphone,45-54,Afternoon,301-500 ,2000-2999 ,Older Streamers
5227,Eugene,2/15/2024,12/6/2024,7.99,474,Drama,3,6,True,358,147,USA,Cryptocurrency,Hindi,44,3.9,True,Active,3505,Tablet,25-34,Morning,301-500 ,3000-3999 ,Adult Streamers
2150,Danielle,4/12/2024,12/9/2024,11.99,259,Horror,2,1,False,380,9,USA,Cryptocurrency,Mandarin,49,3.2,False,Active,412,Smartphone,55+,Evening,201-300 ,0-999 ,Senior Streamers
7145,Abigail,10/28/2024,11/22/2024,7.99,53,Drama,2,1,False,647,165,USA,PayPal,Spanish,88,4.0,False,Active,4867,Tablet,45-54,Late Night,51-100 ,4000-4990 ,Older Streamers
2040,Hayden,10/11/2024,11/30/2024,7.99,221,Horror,1,3,True,518,157,Australia,Cryptocurrency,English,4,3.7,True,Active,2560,Laptop,18-24,Late Night,201-300 ,2000-2999 ,Young Streamers
4191,Barbara,4/19/2023,12/3/2024,7.99,46,Horror,2,4,False,33,120,Germany,Cryptocurrency,Hindi,77,3.9,True,Active,4269,Tablet,35-44,Evening,0-50 ,4000-4990 ,Mature Streamers
4336,Jennifer,8/2/2023,12/11/2024,15.99,253,Documentary,4,2,False,660,151,UK,Cryptocurrency,Hindi,43,3.4,True,Active,1317,Smartphone,18-24,Late Night,201-300 ,1000-1999 ,Young Streamers
5438,Lindsey,10/6/2023,11/30/2024,11.99,478,Drama,1,6,True,517,200,France,Debit Card,Hindi,41,4.8,False,Active,2936,Smart TV,45-54,Late Night,301-500 ,2000-2999 ,Older Streamers
9857,April,9/26/2023,12/2/2024,7.99,145,Action,2,5,False,882,23,Germany,Cryptocurrency,French,79,5.0,True,Active,905,Smart TV,45-54,Morning,101-200 ,0-999 ,Older Streamers
4767,Charles,12/19/2023,11/24/2024,15.99,366,Documentary,1,3,True,349,50,Australia,Cryptocurrency,French,21,5.0,True,Active,4513,Smartphone,25-34,Late Night,301-500 ,4000-4990 ,Adult Streamers
9374,John,12/17/2024,12/1/2024,15.99,301,Action,4,6,False,619,172,USA,Debit Card,English,37,4.2,True,Active,1153,Tablet,45-54,Evening,301-500 ,1000-1999 ,Older Streamers
3918,Jennifer,10/17/2023,11/28/2024,7.99,26,Action,4,5,False,416,146,UK,Debit Card,Mandarin,41,3.5,True,Active,1506,Smart TV,35-44,Evening,0-50 ,1000-1999 ,Mature Streamers
9866,Matthew,7/12/2024,12/17/2024,11.99,208,Drama,1,1,False,466,174,USA,Credit Card,English,51,4.0,True,Active,3817,Smartphone,35-44,Evening,201-300 ,3000-3999 ,Mature Streamers
6389,Brittney,12/23/2022,12/18/2024,11.99,109,Documentary,2,3,False,701,4,Canada,PayPal,Hindi,64,3.5,False,Active,4662,Laptop,35-44,Afternoon,101-200 ,4000-4990 ,Mature Streamers
8733,Steven,6/6/2024,12/16/2024,15.99,451,Horror,4,4,True,742,140,Australia,Debit Card,English,37,4.1,True,Active,3708,Smart TV,35-44,Afternoon,301-500 ,3000-3999 ,Mature Streamers
